V56	1         01001001000100001011001000001010001010101011100100000101011010111000011100000111000111010010111101110101001110100101001011101111
V57	1         01101001001100111011111011000010000011101011000110000100101110110000011100000111000111100001100101110110101110100100011001101000
V58	0.946872  01000001110100011011111011001110000010100001000111100100011111111100011101000111000111000000100001110101101100100101010011001100
V59	0.990748  01000001100100011011011000000010101010101101100110001100001010010100101101000101101110010000101001110111101110100100001010101001
V60	0.912221  01000001001100011011111000001110100010101001100010000100111010110000011101001110000110010000100011110111001110100101001010101101
V61	1         01101000000110011011111000000000011110111001100110000100010010000010011101000011100011110000101001110101001100100101011011100011
V62	1         01001001000101011011111011001011000010001001101111000100010100010100011010000110100111000000010011110110111111100101011011100011
V63	1         01000101001100111011110110001100000010101001100110100110011100110100011100100011000111000000100011110111100100101101010011000001
V64	0.979473  01000011010100011011001010000000101000100001100110000000010010111000111100000111100111010000101011110111111110100001001010100001
V65	1         00000001010100011011101011101010000010101100100110000110001110110101111100000111000111010000100011110111100100110101010011010001
V66	0.947947  01010011000011011011111000001010101011101001100110000100011010110100011101000101000111110010111011100101001100100101001111101001
V67	0.989603  01000000000100011011111000001010101010001000100111000101011011110010011100000111001001010100001011110101001110100101111011011000
V68	0.945811  01101001011110111011111001001000101000101001100110001101010010110000011100010110000111010010101011110101001010100101000001101000
V69	0.915786  01110001000100011011111011101010000010101001110110001100011100110100011000000111011111000010110001110111101000110101011011100000
V70	0.984508  01000001000000001111111111000000000010101001100110000110011110110101011100000111000111000000100111110111001110100111011010001000
V71	1         01000000100100111011101000001110101010101001100110000100111000110001011110000111010111010000101001110111000100101101001011101001
V72	1         11010000000100011111111010001011000010101001100011000100111100110100011100000111000011000000100011110111101110100101111011100000
V73	1         01000001000100011011001011000110001011101011100111101100011111110100011101100111000110000000110010110111101110100101011010100010
V74	1         11000001000100111011111011001010000000101011100110000100011110010100001110010111000101000000110111110111101110000101011010101000
V75	1         01000000000100111011110011111010000010111001100110010100011010100000010100000111000010000000000011110100101111100101011011100000
V76	0.927294  01000011000100011110111011011010000110101001100000000100011110100100010100100111000111000100100011100111101010000110011011101001
V77	0.963776  01001000010100011010111011001010000010101101111100000100111111110100011100000111000110000000100011110111101010000001011010100000
V78	1         01001000000010011111111011001010011010101001100010000000011110110100111100010111000111000000100010110111101110000101011111000000
V79	1         01000001000100011011111011011110011010001001100110000100111110110100010100000110000111101001100011010111101110000100011010000000
V80	0.968323  01001001011100011011101000011010101000101011101110000100001010011000010100010111000111010000100011110101001110101101001011101101
V81	1         01000000010100111011110011101010000010111101100110010101011010100000100100001101100011001000000011110101101011110101011010100000
Severity Histogram: 1763	839	795	711	1552	1160	993	1296	1418	853	795	845	626	548	523	433	284	232	207	110	134	81	85	43	136	31	29	9	17	13	10	4	8	5	2	1	5	1	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Self-Driving Automata
0 <- 1
0 + 0 -> 0 [ 0 1 ]
0 + 1 -> 6 [ 1 0 ]
1 + 0 -> 3 [ 1 ]
1 + 1 -> 9 [ 0 ]
2 + 0 -> 10 [ 0 ]
2 + 1 -> 0 [ 1 ]
3 + 0 -> 6 [ 0 0 ]
3 + 1 -> 4 [ 0 1 ]
4 + 0 -> 6 [ 1 ]
4 + 1 -> 4 [ 0 0 ]
5 + 0 -> 2 [ 1 ]
5 + 1 -> 7 [ 0 1 ]
6 + 0 -> 3 [ 0 ]
6 + 1 -> 3 [ 1 0 ]
7 + 0 -> 11 [ 0 0 ]
7 + 1 -> 2 [ 1 ]
8 + 0 -> 5 [ 1 1 ]
8 + 1 -> 4 [ 0 0 ]
9 + 0 -> 6 [ 1 1 ]
9 + 1 -> 6 [ 1 0 ]
10 + 0 -> 0 [ 0 ]
10 + 1 -> 9 [ 0 ]
11 + 0 -> 3 [ 1 1 ]
11 + 1 -> 0 [ 1 1 ]
Graph
Nodes: 256
Edges: 1005
Tot Weight: 1005
Max Weight: 1
W Hist: 31635 1005 
1 5 15 34 52 134 148 164 166 168 
0 2 16 22 50 56 58 90 149 160 163 165 167 
1 50 91 133 135 
4 8 37 81 87 137 171 
3 9 19 61 96 152 163 167 
0 53 94 136 153 
40 54 84 95 140 174 
8 12 22 23 28 64 99 166 
3 7 13 15 139 153 156 
4 43 87 98 143 157 167 177 
12 25 31 67 88 99 102 168 169 173 
60 66 103 142 156 174 178 
7 10 46 146 157 160 180 
8 15 28 34 37 70 91 159 161 172 
15 21 63 70 92 106 145 178 
0 8 13 14 49 63 64 71 107 149 183 
1 31 37 64 73 99 164 175 
24 31 33 72 95 148 165 
52 67 73 96 110 152 186 
4 34 40 43 67 76 103 111 178 
27 36 151 167 168 
14 37 55 70 76 99 155 169 189 
1 7 37 43 46 70 79 100 105 114 181 
7 30 106 115 154 169 
17 40 58 73 79 158 172 188 192 
10 40 41 46 49 82 103 109 173 184 
27 33 104 118 157 
20 26 28 41 61 76 82 119 161 191 195 
7 13 27 44 49 52 64 85 112 176 187 192 
36 45 107 175 177 
23 44 64 79 85 106 108 122 164 176 198 
10 16 17 33 45 52 55 88 107 115 123 190 
34 48 162 180 190 
17 26 31 49 67 82 88 111 163 166 167 181 201 
0 13 19 32 44 48 55 58 91 110 112 118 126 193 
49 127 
20 29 52 70 85 91 170 184 203 204 
3 13 16 21 22 53 61 93 94 113 115 121 185 196 
52 116 130 
53 73 88 94 131 173 207 
6 19 24 25 64 97 124 188 199 
25 27 119 189 
56 76 91 97 120 134 176 210 
9 19 22 44 57 67 127 135 202 
28 30 34 43 49 54 80 92 192 
29 31 47 50 76 94 100 123 177 179 192 193 213 
12 22 25 47 60 68 70 77 124 130 138 178 205 213 
45 46 48 61 139 
32 34 47 53 97 103 182 196 206 216 
15 25 28 33 35 44 125 127 133 137 197 208 
1 2 45 60 128 142 
53 56 61 100 106 143 219 
0 18 28 31 36 38 104 128 136 140 200 211 219 
5 37 39 48 51 84 109 131 141 185 201 220 
6 44 56 64 90 102 103 109 132 146 211 212 222 
21 31 34 65 107 131 139 147 185 202 214 
1 42 51 54 87 108 132 188 204 219 223 
43 88 93 105 106 112 135 189 205 215 220 225 
1 24 34 68 94 106 136 142 150 191 
69 115 135 151 226 
11 46 50 83 109 115 136 208 217 218 228 
4 27 37 47 51 139 145 208 209 
72 118 140 154 209 229 
14 15 68 73 112 118 155 220 221 
7 15 16 28 30 40 54 148 212 
55 143 155 195 212 213 232 
11 71 76 121 144 158 213 224 
10 18 19 33 43 77 102 151 159 196 233 
46 58 63 158 201 216 235 
59 70 147 216 217 227 
13 14 21 22 36 46 69 148 154 162 199 217 236 
15 66 93 163 200 201 227 238 
17 62 163 202 220 230 
16 18 24 39 63 104 157 220 221 
122 203 207 221 241 
76 80 204 208 233 
19 21 27 42 45 66 75 81 99 160 224 237 
46 67 224 225 233 244 
79 169 207 211 225 234 236 
22 24 30 78 84 110 163 170 208 240 
44 75 111 128 228 241 245 247 
3 76 88 129 214 228 229 239 246 
25 27 33 87 166 229 
60 250 
6 53 79 91 132 172 217 242 
28 30 36 92 162 169 232 
109 233 253 
3 9 56 82 109 135 139 220 245 
10 31 33 39 57 81 95 172 253 
96 112 236 250 
1 54 113 138 223 237 248 251 
2 13 34 36 42 84 167 168 175 
14 44 85 99 123 127 169 
37 57 71 100 115 116 141 226 240 251 254 
5 37 39 45 58 178 241 
6 17 88 126 224 
4 18 89 118 119 229 242 254 
40 42 48 181 244 
9 129 245 
7 10 16 21 76 92 121 122 130 182 189 232 245 
22 45 51 93 122 184 188 
230 248 
10 54 67 125 133 231 235 249 
11 19 25 48 54 125 134 139 155 187 233 
26 52 73 126 140 
22 57 128 188 234 238 252 
14 23 30 51 57 58 190 253 
15 29 31 55 129 183 
30 56 130 131 143 191 237 241 
25 53 54 60 86 87 110 116 193 
18 34 79 109 113 198 254 
19 33 80 114 133 134 240 244 
28 34 57 63 89 134 196 
37 90 110 165 189 201 
22 111 137 149 202 243 247 
23 31 37 59 60 93 122 137 199 
38 93 109 123 138 168 192 
152 169 205 250 
26 34 62 63 96 121 202 206 
27 41 96 120 128 141 249 
42 119 129 142 155 172 253 
37 66 99 118 124 156 173 205 209 
30 74 99 100 115 125 210 
31 45 92 116 145 255 
40 46 121 146 159 176 208 214 215 
49 102 103 122 126 160 177 213 216 255 
34 95 104 125 127 162 214 
35 43 49 92 126 136 149 
50 52 80 105 119 135 150 163 180 184 
81 98 107 120 164 181 217 
38 46 99 108 218 
39 53 55 108 138 187 
54 56 84 167 184 
2 49 102 111 142 168 185 221 
0 42 103 111 112 141 143 222 224 
2 43 57 59 87 128 142 
5 52 58 60 127 171 172 188 
3 49 114 115 152 172 189 214 225 
46 90 116 131 145 214 215 226 
8 47 55 61 87 103 146 
6 52 62 104 173 175 192 230 
53 93 119 134 174 176 193 229 231 
11 50 58 120 133 135 178 230 
9 51 65 108 134 153 179 197 
66 179 196 198 
14 61 123 138 180 197 233 
12 54 124 139 182 234 
55 69 162 183 238 
0 17 64 70 179 183 200 224 
1 15 114 127 159 180 184 201 237 
58 128 156 159 186 238 
20 59 67 153 187 227 
4 18 117 137 162 172 204 228 
5 8 143 151 168 205 236 241 
23 62 70 169 190 237 242 243 
21 63 65 103 120 165 191 231 244 
8 11 121 150 162 165 208 232 
9 12 26 73 159 166 172 209 245 
24 66 68 160 161 168 173 178 194 246 
13 67 124 149 150 157 162 165 179 182 195 207 235 
1 12 76 125 158 169 183 212 236 237 
13 27 158 171 176 213 249 
32 70 85 126 147 152 156 159 165 177 198 210 218 250 251 
1 4 33 71 72 79 128 172 199 218 239 250 254 
0 16 30 129 174 216 240 
1 17 113 155 156 159 162 168 180 217 253 254 
0 7 33 82 157 175 181 202 253 254 255 
1 4 9 20 33 91 132 203 243 
0 10 20 91 116 133 153 158 165 220 244 
10 21 23 78 85 92 117 154 160 178 184 221 224 
36 79 185 206 225 
3 136 161 172 177 191 202 207 
13 24 84 88 120 136 137 152 157 163 171 173 224 
10 25 39 121 140 158 172 225 
6 11 141 164 180 194 210 
16 29 91 140 166 211 
28 30 42 124 141 161 180 228 253 
9 29 45 125 162 171 183 210 229 
11 14 19 46 94 142 158 169 184 211 234 
45 143 144 148 159 183 
12 32 128 145 149 165 174 176 184 232 234 
22 33 97 129 166 187 212 233 235 
48 99 146 159 188 205 
15 107 147 148 160 177 179 185 203 
25 36 100 128 132 149 169 178 180 204 
37 53 55 133 170 183 186 
18 150 185 188 196 
28 103 131 151 181 189 207 218 
24 40 56 100 105 136 182 186 219 244 
21 41 57 99 113 137 187 193 
31 32 106 154 193 194 210 
27 58 108 155 171 222 247 
24 28 44 45 116 140 215 223 248 
34 45 109 141 189 190 196 197 241 
158 174 190 197 
27 65 159 196 226 251 
37 48 67 112 144 186 193 195 200 206 227 
49 143 145 193 194 
30 110 144 162 199 221 254 
40 70 115 163 198 200 209 222 230 
52 71 148 196 199 210 231 233 
33 53 68 71 113 149 216 
43 55 72 114 118 166 171 253 
36 74 167 183 206 234 
36 56 75 152 184 207 235 
46 57 117 121 153 182 207 
48 118 170 196 203 208 
39 74 78 159 171 187 204 205 238 
49 60 61 75 79 124 156 206 239 
61 62 121 157 199 
42 122 162 174 177 190 200 243 
52 54 78 175 178 214 242 
54 64 65 160 181 243 
45 46 65 66 125 161 215 227 
55 81 124 126 137 138 211 217 227 
57 124 138 192 213 218 246 250 
48 68 69 125 164 201 226 247 249 
60 69 70 84 129 165 214 230 232 250 
60 130 162 163 187 215 253 
51 52 56 188 221 250 
53 57 63 72 73 87 168 222 251 253 
63 73 74 133 169 198 219 241 
54 134 191 199 220 232 
56 90 192 233 238 
66 76 77 95 134 148 169 172 
57 77 78 137 170 173 
59 93 138 195 216 236 239 241 
69 71 151 196 213 214 240 
60 80 81 152 176 
62 81 82 96 141 177 239 243 
72 101 140 142 199 217 253 
102 141 155 200 
65 85 99 156 180 217 222 242 
67 75 77 86 103 145 181 200 223 
78 105 146 178 180 203 247 
68 102 159 181 204 245 
70 78 89 153 160 226 
76 90 108 149 154 160 250 
71 105 147 150 207 223 251 
81 163 208 226 229 253 
79 93 111 164 227 
74 80 94 108 153 193 221 226 
84 96 154 211 232 
114 154 167 210 212 229 
77 97 111 155 168 188 
80 87 98 99 157 235 
81 158 215 
80 114 191 216 234 
90 101 192 252 
102 119 161 216 
83 89 117 162 163 215 217 219 237 
90 93 162 195 220 238 255 
105 248 
86 88 106 120 165 166 176 202 218 220 230 239 
93 96 110 163 165 166 198 
123 125 166 251 

Best Fitness: 13579.6
Epidemic Profile
NA-->V0 	[0  -6  ]:	1	7	29	99	105	3	
V0 ->V1 	[2  -8  ]:			1	1	4	6	17	35	
V0 ->V2 	[3  -13 ]:				1	1	2	5	7	3	2	5	1	1	
V0 ->V3 	[3  -13 ]:				1	1	4	22	61	27	27	19	6	1	
V0 ->V4 	[4  -12 ]:					1	1	7	33	70	85	16	6	
V2 ->V5 	[5  -8  ]:						1	1	2	
V3 ->V6 	[6  -18 ]:							1	1	2	10	27	40	21	44	41	7	4	2	
V3 ->V7 	[6  -15 ]:							1	1	5	11	37	77	73	38	7	
V1 ->V8 	[6  -8  ]:							1	1	
V7 ->V9 	[10 -21 ]:											1	1	1	12	46	103	73	19	3	3	2	
V6 ->V10	[11 -23 ]:												1	1	5	16	17	24	69	73	16	2	1	2	
V7 ->V11	[12 -17 ]:													1	1	2	1	1	
V10->V12	[13 -15 ]:														1	1	
V9 ->V13	[15 -28 ]:																1	1	6	31	93	124	63	100	110	96	72	17	3	
V10->V14	[16 -20 ]:																	1	1	2	2	
V10->V15	[17 -20 ]:																		1	1	1	
V13->V16	[19 -25 ]:																				1	1	2	7	8	2	
V13->V17	[19 -21 ]:																				1	1	
V13->V18	[21 -32 ]:																						1	1	4	15	55	90	73	17	8	3	2	
V13->V19	[21 -23 ]:																						1	1	
V13->V20	[22 -25 ]:																							1	1	1	
V13->V21	[22 -25 ]:																							1	1	2	
V18->V22	[23 -34 ]:																								1	1	3	14	50	107	102	95	39	5	1	
V18->V23	[23 -25 ]:																								1	1	
V13->V24	[24 -26 ]:																									1	1	
V18->V25	[26 -28 ]:																											1	1	
V22->V26	[27 -29 ]:																												1	1	
V22->V27	[27 -40 ]:																												1	1	4	27	75	128	93	83	28	3	2	3	1	
V22->V28	[28 -30 ]:																													1	1	
V22->V29	[30 -32 ]:																															1	1	
V27->V30	[31 -40 ]:																																1	1	7	35	96	121	94	53	10	
V27->V31	[32 -35 ]:																																	1	1	1	
V30->V32	[35 -42 ]:																																				1	1	12	45	115	78	25	
V30->V33	[36 -40 ]:																																					1	1	3	3	
V32->V34	[37 -40 ]:																																						1	1	1	
V32->V35	[37 -46 ]:																																						1	1	8	33	111	108	96	16	1	
V32->V36	[38 -45 ]:																																							1	1	3	3	1	1	1	
V32->V37	[39 -41 ]:																																								1	1	
V32->V38	[40 -46 ]:																																									1	1	5	31	46	7	
V35->V39	[41 -130]:																																										1	1	9	46	113	95	126	86	126	66	98	58	83	57	66	45	62	52	59	47	54	52	65	54	77	59	79	58	72	75	92	74	86	73	91	79	95	85	98	85	91	80	98	78	86	55	55	39	50	41	49	41	55	55	57	48	47	32	39	33	46	36	44	37	43	31	38	26	25	22	37	34	49	35	51	39	56	42	51	43	51	38	43	48	63	58	58	52	63	
V38->V40	[42 -130]:																																											1	1	5	16	13	8	15	24	29	51	45	63	45	72	69	77	61	74	60	65	58	60	53	50	49	45	50	52	32	31	25	24	23	25	23	25	20	23	21	28	21	26	26	37	51	65	64	72	67	69	62	64	47	52	35	45	32	40	27	28	14	19	14	16	13	16	26	39	44	41	46	45	50	42	43	35	30	32	35	47	54	56	47	31	25	20	15	13	
V35->V41	[42 -46 ]:																																											1	1	1	2	
V38->V42	[43 -45 ]:																																												1	1	
V39->V43	[45 -48 ]:																																														1	1	2	
V39->V44	[46 -49 ]:																																															1	1	1	
V39->V45	[47 -49 ]:																																																1	1	
V40->V46	[49 -51 ]:																																																		1	1	
V39->V47	[50 -52 ]:																																																			1	1	
V39->V48	[52 -54 ]:																																																					1	1	
