V62	0.980865  11111101101000000001110111001100110000100110110010010111100110011000101000100000101001111001110001100110100101011100101010110000
V63	0.984746  01111101001010010011000111010101110110100110010001000100001110001010101100111100111011110000010011110100100101001100101110110000
V64	1         01111111001010101001100111010100010110100110010000001000100100001010101101010100110011110011010011100101100101010000001110110001
V65	0.909677  01111011100011000001100111010111110110100010000000011111100110001011101100110100110011111010011011010101100111011100111100110000
V66	0.987265  00001011001000000011100110010100110110000100010000101100110100000000100101110100111111100010010001100101100101011100011110110001
V67	1         01111111001010101011100111010100010011100110010000101000100100001010100001011100110011100010011011110001100101010000011110100000
V68	1         01101011101000000000110111011101110011100111011000000011100110011010101100110100101011111010010001110110100101011100101110110000
V69	1         01111111000011001001101110001100011110100110010000001010100100001010100101010100111011110111010011100001100101001000001110110000
V70	0.963908  00011011101000000101110111011100110001100100010000000001100110010010100000000100111011111010011001100110100101011000100110110000
V71	1         01011111101010001000100111011000000110100110010100001000100101001010101101010101101011110111010011100001100101010000001110110000
V72	1         01001111101000100001110111001100110010110110110000000101100100011110101000100100111011111010010001110110000101011110101110110000
V73	0.938956  01101111001010101000100101010100010110100100010000001100100100001000111101001100110011111011010011100101101111110000101010111011
V74	1         01111111101000001001010001011110110010001110000000100001100111011110101010100100111101111010010001111100100101011101100110010000
V75	0.965061  01100111000010101001100111010101010010110110110000101100100100001010101001010100110111110011000011100001100101010000101110110001
V76	1         00110111001010001101100111110000110110000110010000001100100110001010101100110101111010101110010010100100100101011100101111110010
V77	0.95737   01001111001010000011000100011100110110000110010000101001110100001010000000011100011011111110000001100101010111001100001110110011
V78	1         01011110001011101101100111000100010110100110010000011010100000011111101101010101110011110111001011100101100101010001001110111010
V79	0.966005  01100001001010101001100101010100010111100110110000001000010100001011100101010101110011110011011111101101100101010000001110110001
V80	1         01111111101000001001101111011100000010110110010100000001100110011010101000100010111010101010000101100010001101010110101110110000
V81	0.91021   01111101111100000001111111001110110010100010010000001001100110011000101000101101111011111000010111110110100101111100101110110000
V82	0.909739  01111110101010000001110111011100010010101110010000000000100110111010111000101000111011111010011001101110100100011100111110010000
V83	0.927797  01111111101000000000111111011100110010000100010000010001100110011110001000010100111011011011011001000110100001011100101011111000
V84	1         01111111001011101001100111010000010101100110000000001000100000101010100111010001110011110011010011000101000101010000001110111110
V85	0.990012  01111011000011100001100111010100110010101010000100001100101110101010101110110100111011011010010011100100100101011100101110110100
V86	0.934188  01111111101100000001110101011100010010101110010100000001101010011010101010000100111011111011010101100110001101101100101010010000
V87	1         01111111101000000001100101001100110000100100010000000001110110011010101001001100111011111000100001100110100101011100101110110000
V88	0.979756  01111111101000000001100111011101111010110010011000000001100110011010101000100100010001111000000001100110100111011100101100100010
V89	1         01111100001011001001100011010000110110101110010000101100110110001001111100110100110111101010010001100100100101001110111110110000
Severity Histogram: 1680	731	1068	740	1238	824	1460	826	1277	1229	993	1221	855	553	457	331	189	290	171	133	96	114	90	67	41	25	24	22	17	5	3	3	3	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Self-Driving Automata
0 <- 0
0 + 0 -> 6 [ 1 ]
0 + 1 -> 3 [ 0 1 ]
1 + 0 -> 10 [ 1 ]
1 + 1 -> 2 [ 0 ]
2 + 0 -> 2 [ 0 ]
2 + 1 -> 6 [ 1 0 ]
3 + 0 -> 8 [ 0 ]
3 + 1 -> 2 [ 1 ]
4 + 0 -> 11 [ 1 ]
4 + 1 -> 3 [ 1 ]
5 + 0 -> 7 [ 1 1 ]
5 + 1 -> 8 [ 1 ]
6 + 0 -> 2 [ 0 0 ]
6 + 1 -> 7 [ 0 0 ]
7 + 0 -> 6 [ 1 1 ]
7 + 1 -> 10 [ 1 ]
8 + 0 -> 7 [ 1 1 ]
8 + 1 -> 3 [ 0 ]
9 + 0 -> 0 [ 0 0 ]
9 + 1 -> 5 [ 0 1 ]
10 + 0 -> 10 [ 0 ]
10 + 1 -> 10 [ 1 ]
11 + 0 -> 5 [ 0 ]
11 + 1 -> 4 [ 1 0 ]
Graph
Nodes: 256
Edges: 1083
Tot Weight: 1083
Max Weight: 1
W Hist: 31557 1083 
8 9 28 45 48 85 116 117 131 133 188 204 216 232 237 241 
2 3 20 44 60 180 191 242 
1 4 19 27 31 130 167 210 214 235 238 
1 13 54 82 93 117 134 237 238 
2 5 9 69 140 145 172 245 253 
4 6 7 47 132 188 231 244 
5 102 199 227 246 
5 21 46 62 94 
0 9 41 69 112 164 169 173 
0 4 8 47 56 67 68 91 92 95 155 176 184 199 
51 63 191 
74 121 238 249 
13 105 177 209 229 252 
3 12 14 24 48 63 119 178 179 
13 114 143 
18 37 74 202 205 237 254 
17 41 44 64 81 141 180 181 205 217 229 244 253 
16 23 27 32 40 48 96 124 147 164 167 180 
15 31 42 54 74 155 158 163 202 223 227 
2 26 53 78 138 165 209 
1 24 79 93 129 210 249 
7 60 91 92 96 115 183 199 
23 62 118 130 139 166 179 182 
17 22 25 66 82 110 114 197 209 213 241 246 253 
13 20 41 44 84 209 212 
23 51 87 163 164 179 
19 27 31 91 118 131 
2 17 26 28 62 105 169 173 
0 27 36 53 81 92 180 
39 47 48 56 75 83 103 108 124 135 187 188 223 243 
31 42 58 78 110 142 254 
2 18 26 30 34 165 
17 48 84 148 221 
55 63 72 148 176 179 215 231 243 252 
31 43 55 99 158 198 214 
50 138 237 241 
28 68 104 113 125 132 156 209 
15 43 95 124 167 183 
39 51 63 75 95 139 184 
29 38 41 49 50 70 74 118 125 
17 105 124 125 168 185 217 
8 16 24 39 48 79 83 88 140 167 187 
18 30 70 90 159 
34 37 57 82 86 149 206 230 
1 16 24 45 48 61 88 97 109 113 120 173 176 
0 44 48 110 116 147 168 
7 51 71 150 167 195 207 234 235 
5 9 29 57 98 126 238 
0 13 17 29 32 41 44 45 49 113 144 161 220 
39 48 50 71 84 136 163 171 176 204 232 
35 39 49 74 79 214 
10 25 38 46 66 85 90 114 246 
53 77 80 85 97 100 101 193 196 
19 28 52 55 63 132 215 252 
3 18 62 159 
33 34 53 61 74 133 161 185 190 241 
9 29 69 81 97 120 
43 47 60 67 82 92 96 124 127 136 152 168 236 
30 68 111 137 139 151 154 234 242 247 
90 146 153 230 
1 21 57 85 88 108 177 205 241 245 
44 55 68 71 84 88 100 104 127 140 159 212 
7 22 27 54 63 79 101 150 178 215 
10 13 33 38 53 62 74 85 98 118 121 146 
16 69 116 125 224 228 
67 80 104 115 171 
23 51 70 75 78 94 114 122 138 162 222 254 
9 57 65 70 102 138 153 154 157 230 
9 36 58 61 84 89 103 
4 8 56 64 87 95 99 151 211 212 239 
39 42 66 67 71 90 98 106 118 123 195 210 
46 49 61 70 77 99 106 109 117 118 119 186 201 
33 85 168 201 208 
135 160 179 
11 15 18 39 50 55 63 102 122 151 171 222 
29 38 66 77 78 97 117 150 234 250 
77 116 133 172 176 193 204 233 240 
52 71 75 76 91 92 108 120 164 173 187 195 
19 30 66 75 86 95 163 165 170 211 223 247 
20 41 50 62 86 98 182 185 237 
52 65 81 85 104 117 133 176 185 224 
16 28 56 80 82 84 115 159 168 172 220 
3 23 43 57 81 146 186 219 243 
29 41 85 178 189 245 
24 32 49 61 68 81 85 190 
0 51 52 60 63 72 80 83 84 88 91 96 107 215 223 
43 78 79 89 90 99 146 159 170 198 250 254 
25 69 102 145 158 193 218 
41 44 60 61 85 120 141 156 157 
68 86 91 92 140 152 163 215 243 252 
42 51 59 70 86 166 199 206 207 
9 21 26 77 85 89 118 134 145 150 161 218 
9 21 28 57 77 89 109 216 
3 20 95 115 124 179 207 243 
7 66 96 99 127 146 147 195 239 
9 37 38 69 78 93 102 110 189 197 202 
17 21 57 85 94 97 105 125 204 
44 52 56 75 96 99 103 216 227 
47 63 70 79 111 151 211 227 239 250 
34 69 71 86 94 97 109 121 137 146 152 
52 61 108 112 121 141 180 
52 62 116 120 248 
6 67 74 87 95 118 146 147 155 195 219 
29 68 97 125 126 133 146 246 
36 61 65 80 108 121 126 193 209 
12 27 40 96 116 120 176 183 239 
70 71 107 111 121 170 250 
85 106 113 125 129 138 149 202 206 222 230 237 
29 60 77 100 104 121 132 253 
44 71 92 99 116 123 124 143 167 251 
23 30 45 95 159 187 230 238 
58 98 106 137 157 
8 100 137 168 169 229 
36 44 48 107 116 156 
14 23 51 66 115 131 134 199 
21 65 81 93 114 121 165 182 198 237 245 
0 45 64 76 101 105 109 113 121 129 220 232 237 
0 3 71 75 80 119 172 203 228 
22 26 39 63 70 71 91 102 179 183 
13 71 117 146 150 181 
44 56 77 88 101 105 121 124 128 156 157 237 
11 63 99 100 104 106 108 115 116 120 127 128 140 164 192 224 251 
66 74 135 139 174 203 247 251 
70 109 134 193 
17 29 37 40 57 93 109 120 125 129 133 
36 39 40 64 96 103 107 124 126 131 163 164 172 188 191 255 
47 103 104 125 132 139 231 243 
57 61 94 121 140 170 202 205 209 
120 121 129 145 156 168 192 220 
20 107 116 124 128 135 160 164 180 187 219 223 224 
2 22 135 143 151 199 214 247 
0 26 114 125 138 174 229 248 
5 36 53 108 126 144 149 175 
0 55 76 80 103 124 150 
3 91 114 123 138 139 150 158 167 210 222 251 
29 73 122 129 130 137 138 140 145 165 169 178 206 214 249 
49 57 153 208 236 
58 99 111 112 135 168 179 228 
19 35 66 67 107 131 134 135 143 146 170 186 206 
22 38 58 122 126 134 146 150 153 158 225 
4 41 61 89 121 127 135 169 252 
16 88 100 251 
30 143 183 
14 109 130 138 142 161 166 174 245 
48 132 221 237 
4 87 91 128 135 152 172 
59 63 82 86 94 99 102 103 119 138 139 150 203 206 251 
17 45 94 102 178 205 218 221 225 
32 33 179 200 212 233 245 249 252 
43 107 132 156 187 195 196 244 
46 62 75 91 119 133 134 139 146 157 159 195 223 
58 69 74 98 130 153 177 182 205 
57 89 99 145 
59 67 136 139 151 160 164 168 223 
58 67 155 162 
9 18 102 154 158 174 
36 88 113 120 128 149 160 176 212 
67 88 111 120 150 179 216 228 244 
18 34 87 134 139 155 179 182 195 202 254 
42 54 61 81 86 110 150 193 222 245 
73 129 153 156 
48 55 91 143 167 255 
66 154 174 187 
18 25 49 78 89 125 213 221 225 
8 17 25 77 121 125 129 153 165 168 180 
19 31 78 115 135 164 167 176 195 207 236 243 248 
22 90 143 215 230 
2 17 37 41 46 109 134 161 165 181 218 
40 45 57 72 81 112 128 137 153 164 173 176 204 221 248 
8 27 112 135 140 179 188 196 224 
78 86 106 127 138 174 231 239 
49 65 74 209 218 238 242 
4 76 81 117 125 145 173 185 205 224 
8 27 44 77 168 172 176 
122 131 143 155 162 170 178 183 
132 179 186 246 
9 33 44 49 76 80 105 156 165 168 173 247 252 253 
12 60 151 179 195 235 252 
13 62 83 135 147 174 179 182 218 235 
13 22 25 33 73 93 118 137 148 157 158 169 175 177 178 250 
1 16 17 28 100 129 164 188 204 208 
16 119 167 200 204 215 251 
22 79 115 151 158 178 183 199 211 223 246 
21 37 105 118 142 174 182 184 194 222 
9 38 183 205 
40 55 79 80 172 220 231 
71 82 138 175 187 218 251 254 
29 41 77 110 129 149 162 186 189 194 253 
0 5 29 125 169 180 
83 95 187 192 200 215 247 
55 84 198 202 
1 10 125 197 210 218 229 233 238 254 
121 128 189 208 
52 76 87 104 123 159 204 207 223 
183 187 205 231 246 
46 70 77 94 102 149 150 158 165 177 197 210 
52 149 169 201 205 216 241 
23 95 191 195 208 240 
34 86 115 190 206 254 
6 9 21 90 114 130 182 218 
148 181 189 224 248 
71 72 196 203 211 235 
15 18 95 107 127 158 190 203 
117 122 146 201 202 206 254 
0 49 76 96 168 180 181 193 212 
15 16 60 127 147 151 172 184 194 196 207 224 227 
43 90 107 135 138 146 198 203 208 210 
46 90 93 165 193 205 238 
72 136 180 192 197 206 216 229 241 
12 19 23 24 36 104 127 171 211 217 227 228 247 
2 20 70 134 191 195 206 229 235 
69 78 98 182 201 209 238 
24 61 69 148 156 204 220 225 
23 163 232 
2 34 50 130 135 250 
33 53 62 85 89 166 181 189 218 
0 92 97 157 196 208 217 225 228 
16 40 209 216 231 240 
87 91 147 167 171 178 186 191 199 215 234 242 
82 102 129 225 226 249 253 
48 81 116 128 185 212 
32 144 147 163 168 
66 74 107 134 159 183 227 251 
18 29 78 85 129 150 153 182 193 
64 80 121 129 169 172 200 205 
139 147 163 212 216 219 228 251 
219 243 
6 18 97 98 205 209 222 
64 117 137 157 209 216 225 229 
12 16 112 131 191 208 210 228 
43 59 67 107 110 166 251 
5 33 126 170 185 194 217 233 241 
0 49 116 213 236 
76 148 191 231 236 
46 58 75 218 243 254 
2 46 177 178 201 210 250 
57 136 165 232 233 
0 3 15 35 79 107 115 116 120 144 248 
2 3 11 47 110 171 191 207 211 239 
69 94 98 105 170 238 242 253 
76 197 217 252 
0 23 35 55 60 196 208 231 
1 58 171 218 239 
29 33 82 89 93 126 165 226 234 246 
5 16 149 157 247 
4 60 83 115 143 148 159 251 
6 23 51 103 175 182 194 243 247 251 
58 78 122 130 176 189 209 244 246 250 
101 131 165 168 200 237 
11 20 135 148 219 
75 86 98 106 179 214 235 247 
109 121 122 134 141 146 181 186 222 225 230 245 246 253 
12 33 53 89 140 148 176 177 240 253 
4 16 23 108 176 187 219 239 251 252 
15 30 66 86 158 186 191 198 203 234 
125 161 

Best Fitness: 12258.2
Epidemic Profile
NA-->V0 	[0  -8  ]:	1	3	8	25	78	89	18	8	
V0 ->V1 	[3  -15 ]:				1	1	5	12	28	44	23	19	32	17	7	1	
V0 ->V2 	[3  -10 ]:				1	1	6	9	8	8	1	
V0 ->V3 	[4  -13 ]:					1	1	4	14	46	85	70	26	3	
V3 ->V4 	[7  -20 ]:								1	1	1	1	2	7	25	45	68	61	26	14	3	
V2 ->V5 	[7  -10 ]:								1	1	1	
V3 ->V6 	[8  -20 ]:									1	1	3	7	26	45	23	14	11	7	10	4	
V3 ->V7 	[9  -21 ]:										1	1	4	12	41	46	23	25	23	17	6	2	
V7 ->V8 	[13 -26 ]:														1	1	1	3	11	31	38	34	11	15	7	8	1	
V4 ->V9 	[14 -23 ]:															1	1	4	13	35	26	12	5	3	
V7 ->V10	[15 -26 ]:																1	1	4	16	37	80	88	94	62	28	2	
V10->V11	[20 -34 ]:																					1	1	3	19	67	102	104	73	76	91	81	45	11	4	
V10->V12	[20 -22 ]:																					1	1	
V10->V13	[20 -35 ]:																					1	1	3	10	16	5	2	3	8	11	2	1	1	1	1	
V10->V14	[21 -32 ]:																						1	1	3	9	3	1	2	8	13	7	3	
V10->V15	[21 -25 ]:																						1	1	1	2	
V11->V16	[24 -28 ]:																									1	1	2	1	
V11->V17	[26 -36 ]:																											1	1	2	4	15	49	90	90	32	2	
V11->V18	[27 -33 ]:																												1	1	3	7	21	12	
V18->V19	[30 -40 ]:																															1	1	7	21	75	119	114	96	45	5	
V18->V20	[31 -36 ]:																																1	1	7	13	3	
V19->V21	[34 -44 ]:																																			1	1	5	20	70	121	114	104	60	8	
V19->V22	[36 -40 ]:																																					1	1	3	2	
V19->V23	[37 -39 ]:																																						1	1	
